#lemma,wordnet_2.0,wordnet_3.0,POS,Cyc ID,Cyc name
pie,107155805,7625493,noun,Mx4rvVjkqJwpEbGdrcN5Y29ycA,Pie
accumulation,112608988,13366693,noun,Mx4rMKGOCrvMEdmAAAACs6hRjg,Accumulation-Profits
grandfather_clock,103326494,3452594,noun,Mx4rwP1XA5wpEbGdrcN5Y29ycA,GrandfatherClock
Malaysia,108407585,8963369,noun,Mx4rvVibmpwpEbGdrcN5Y29ycA,Malaysia
bounce,201837803,1892104,verb,Mx4rvVjf9ZwpEbGdrcN5Y29ycA,ElasticColliding
box,201379375,1419982,verb,Mx4rvm17FpwpEbGdrcN5Y29ycA,Boxing-SportCW
organism,100003226,4475,noun,Mx4rvVjE1pwpEbGdrcN5Y29ycA,Organism-Whole
Wankel_engine,104372602,4549721,noun,Mx4rvVjb9pwpEbGdrcN5Y29ycA,WankelRotaryEngine
decompose,200202479,209837,verb,Mx4rvVizV5wpEbGdrcN5Y29ycA,DecompositionEvent
tulip,111705642,12454159,noun,Mx4rvgD3Z5wpEbGdrcN5Y29ycA,Tulip-Plant
unfortunate,109023734,9630641,noun,Mx4rVeQcassREdmAAAACs6hRjg,UnfortunatePerson
Louisiana,108526209,9090825,noun,Mx4rvVkBDZwpEbGdrcN5Y29ycA,Louisiana-State
tilde,106404415,6823561,noun,Mx4rwP3rQJwpEbGdrcN5Y29ycA,Tilde-TheSymbol
transvestite,110026442,10726031,noun,Mx4rwMxmz5wpEbGdrcN5Y29ycA,TransvestitePerson
sperm_whale,101984443,2067240,noun,Mx4rvVj6CZwpEbGdrcN5Y29ycA,SpermWhale
warthog,102309815,2397096,noun,Mx4rvViqdpwpEbGdrcN5Y29ycA,Warthog
shipbuilding_industry,107583909,8074109,noun,Mx4rv1cKo5wpEbGdrcN5Y29ycA,ShipbuildingIndustry
equine,102287933,2374149,noun,Mx4rvViDfpwpEbGdrcN5Y29ycA,EquineAnimal
farmhouse,103201582,3322836,noun,Mx4rwQrb2pwpEbGdrcN5Y29ycA,Farmhouse
proton,108809850,9400037,noun,Mx4rvViBTZwpEbGdrcN5Y29ycA,Proton
family,107615889,8107499,noun,Mx4rvVjLLJwpEbGdrcN5Y29ycA,BiologicalFamily
Modern_Hebrew,106560901,6987409,noun,Mx4rvVjp25wpEbGdrcN5Y29ycA,IsraeliHebrewLanguage
European_Union,107677856,8173515,noun,Mx4rvViCCZwpEbGdrcN5Y29ycA,EuropeanUnion
annual,302526517,1969150,adj,Mx4rvViv65wpEbGdrcN5Y29ycA,Yearly
translocate,202294430,2362130,verb,Mx4rv4GokJwpEbGdrcN5Y29ycA,Translocation
parka,103744242,3891051,noun,Mx4rvViQNpwpEbGdrcN5Y29ycA,Parka
Coptic,106563217,6990371,noun,Mx4rvVjN45wpEbGdrcN5Y29ycA,CopticLanguage
ford,108704867,9283623,noun,Mx4rYsjrsCTbQdeEO9-nklLW9w,FordInStream
drink,201134068,1170052,verb,Mx4rvVju7pwpEbGdrcN5Y29ycA,DrinkingEvent
engage,202305058,2376089,verb,Mx4rvVjfq5wpEbGdrcN5Y29ycA,War
skyscraper,104071184,4233124,noun,Mx4rvVjHDJwpEbGdrcN5Y29ycA,Skyscraper
historical_linguistics,105798409,6169050,noun,Mx4rwLdpQpwpEbGdrcN5Y29ycA,HistoricalLinguistics
Loch_Ness_monster,108889090,9487821,noun,Mx4rwIbP-JwpEbGdrcN5Y29ycA,LochNessMonster
finger,105247839,5566504,noun,Mx4rvVi_f5wpEbGdrcN5Y29ycA,Finger
Basilicata,108262808,8804487,noun,Mx4rv61uYJwpEbGdrcN5Y29ycA,Basilicata-RegionItaly
amputate,201216801,1254692,verb,Mx4rvWfIFJwpEbGdrcN5Y29ycA,Amputation
tub,104319682,4493381,noun,Mx4rwP1mh5wpEbGdrcN5Y29ycA,Tub
description,106758525,7201365,noun,Mx4rvdV5zMFXEdmAAAACs6hRjg,Description-SpeechAct
keep,202600965,2681795,verb,Mx4r1H238MFPEdmAAAACs6hRjg,KeepingInACertainState
change_state,200140715,146138,verb,Mx4rvWESd5wpEbGdrcN5Y29ycA,IntrinsicStateChangeEvent
Niger,108783945,9371151,noun,Mx4rvVjJspwpEbGdrcN5Y29ycA,NigerRiver
drill,103121981,3239726,noun,Mx4raB60mFQYQdeNoJqBDXBMLA,Drill
rib,104974975,5279026,noun,Mx4rvVjNoZwpEbGdrcN5Y29ycA,Rib-AnimalBodyPart
cardigan,102857909,2963159,noun,Mx4rvViBvpwpEbGdrcN5Y29ycA,Cardigan
audiocassette,102661437,2756977,noun,Mx4rvVkJPpwpEbGdrcN5Y29ycA,AudioCassette
talon,102072007,2156413,noun,Mx4rvVjb6ZwpEbGdrcN5Y29ycA,Talon
mental_illness,113566025,14380140,noun,Mx4rwP1baJwpEbGdrcN5Y29ycA,PsychologicalAilment
urethra,105197181,5513020,noun,Mx4rvVjkypwpEbGdrcN5Y29ycA,Urethra
endocrine_gland,105022743,5329735,noun,Mx4rvbkiRZwpEbGdrcN5Y29ycA,EndocrineGland
Polaris,108807143,9396712,noun,Mx4rwPuwyZwpEbGdrcN5Y29ycA,Polaris-TheStar
heroin,103387169,3516011,noun,Mx4rv-as85wpEbGdrcN5Y29ycA,Heroin
sucralfate,104182010,4349701,noun,Mx4rwP1awZwpEbGdrcN5Y29ycA,Sucralfate
saddle_horse,102291335,2377703,noun,Mx4rvViwsJwpEbGdrcN5Y29ycA,Horse-Domesticated
fry,200315035,325328,verb,Mx4rvVi665wpEbGdrcN5Y29ycA,Frying
conductor,113976848,14821043,noun,Mx4rvViIfZwpEbGdrcN5Y29ycA,ConductingMedium
landlocked,300437759,464068,adj,Mx4rwTpvCZwpEbGdrcN5Y29ycA,LandlockedGeopoliticalEntity
Monera,101267979,1341876,noun,Mx4rvVjLS5wpEbGdrcN5Y29ycA,MoneraKingdom
well_up,202548172,2626405,verb,Mx4rdMYhULaeEdmFRQACs6hRjg,WellingUp-CreationEvent
Cleopatra,110191975,10901827,noun,Mx4rv4uLmpwpEbGdrcN5Y29ycA,Cleopatra-HistoricPerson
wildflower,110927381,11672400,noun,Mx4rwP34OpwpEbGdrcN5Y29ycA,Wildflower
form,106073005,6473563,noun,Mx4rwP1osJwpEbGdrcN5Y29ycA,Form-StandardizedIBO
Irish_wolfhound,102007718,2090721,noun,Mx4rvvW5V5wpEbGdrcN5Y29ycA,IrishWolfhound
cranium,105223486,5540513,noun,Mx4rvVlEyJwpEbGdrcN5Y29ycA,Cranium
sometimes,400022001,21878,adv,Mx4rvVjdMpwpEbGdrcN5Y29ycA,RandomFrequency
expatriate,202424632,2499312,verb,Mx4rXglMtryZEdmAAAACs6hRjg,ExpatriatingSomeone
barley,111376084,12123244,noun,Mx4rvViZ25wpEbGdrcN5Y29ycA,BarleyPlant
boxing,100422482,445802,noun,Mx4rvm17FpwpEbGdrcN5Y29ycA,Boxing-SportCW
pimp,109756701,10433737,noun,Mx4rvn9H-5wpEbGdrcN5Y29ycA,Pimp
chuckle,200030482,31663,verb,Mx4rU6-2k7HiEdmAhAACs6hRjg,Chuckling
doorkeeper,109385142,10026553,noun,Mx4rvViax5wpEbGdrcN5Y29ycA,DoorMan
speed_of_light,114419522,15284285,noun,Mx4rvVi4E5wpEbGdrcN5Y29ycA,SpeedOfLight
capability,104906850,5202497,noun,Mx4rvh57iJwpEbGdrcN5Y29ycA,AgentCapacityQuantity
communism,105837140,6214744,noun,Mx4rvVi0EZwpEbGdrcN5Y29ycA,Communism
dish,103090849,3207305,noun,Mx4rwPzeG5wpEbGdrcN5Y29ycA,RadioDish
Lower_California,108759378,9343761,noun,Mx4rvVj_O5wpEbGdrcN5Y29ycA,BajaCalifornia-Peninsula
Mali,108409570,8965598,noun,Mx4rvViIgJwpEbGdrcN5Y29ycA,Mali
solar_cell,104094880,4257986,noun,Mx4rvVi4sJwpEbGdrcN5Y29ycA,SolarCell
turkey,107177740,7647731,noun,Mx4rvVjIjZwpEbGdrcN5Y29ycA,Turkey-Meat
wax_paper,114241948,15096661,noun,Mx4rwQCaCZwpEbGdrcN5Y29ycA,WaxedPaper
reproduce,200053313,55142,verb,Mx4rvVjYxZwpEbGdrcN5Y29ycA,BiologicalReproductionEvent
gymnast,109500624,10153594,noun,Mx4rvViQHpwpEbGdrcN5Y29ycA,Gymnast
mismanagement,101070097,1134479,noun,Mx4rg2wTaLvkEdmAAAACs6hRjg,Mismanagement
male_reproductive_system,105197950,5513807,noun,Mx4rvViCepwpEbGdrcN5Y29ycA,ReproductiveSystem-Male
mollusk,101858588,1940736,noun,Mx4rvVjvjpwpEbGdrcN5Y29ycA,Mollusk
nail_polish,103662760,3805725,noun,Mx4rvVioaZwpEbGdrcN5Y29ycA,NailPolish
fight,101105937,1170962,noun,Mx4rwASNK5wpEbGdrcN5Y29ycA,Fight-Physical
numbers_pool,100483439,508547,noun,Mx4rwS24HJwpEbGdrcN5Y29ycA,NumbersPool
stockbroker,109962980,10657444,noun,Mx4rvViB25wpEbGdrcN5Y29ycA,Stockbroker
Ferris_wheel,103208011,3329302,noun,Mx4rwPzi0pwpEbGdrcN5Y29ycA,FerrisWheel
screw,103996566,4153751,noun,Mx4rvViKRpwpEbGdrcN5Y29ycA,Screw-Connector
sour,200445393,458471,verb,Mx4rvVjtHpwpEbGdrcN5Y29ycA,Fermenting-Cellular
transverse_colon,105219984,5536858,noun,Mx4rvg7qyJwpEbGdrcN5Y29ycA,TransverseColon
prune,107280519,7752602,noun,Mx4rvVjpLZwpEbGdrcN5Y29ycA,Prune
Czechoslovakia,108220337,8757569,noun,Mx4rvVibGJwpEbGdrcN5Y29ycA,Czechoslovakia
personality_inventory,106073731,6474289,noun,Mx4rJFixpM38EdmAAAACs6hRjg,PersonalityInventory-CW
tartan,104225041,4395106,noun,Mx4rvVjpAZwpEbGdrcN5Y29ycA,PlaidPattern
Iran,108359473,8910668,noun,Mx4rvVj11JwpEbGdrcN5Y29ycA,Iran
leave,202556975,2635659,verb,Mx4rUHqL-Lf_EdmAAAACs6hRjg,Leading-BringingAboutSomething
dictator,109371815,10011902,noun,Mx4ruKCsIo1hQdiF0cvu6DT0OA,Dictator-HeadOfGovernment
cock_sucking,100804324,855301,noun,Mx4rwD-B95wpEbGdrcN5Y29ycA,Fellatio
ostrich,101441263,1518878,noun,Mx4rvWe3lpwpEbGdrcN5Y29ycA,Ostrich
career,202023005,2082181,verb,Mx4rvViOcJwpEbGdrcN5Y29ycA,Movement-TranslationEvent
iron,113804168,14642417,noun,Mx4rvVjKRJwpEbGdrcN5Y29ycA,Iron
shower_stall,104048826,4209613,noun,Mx4rvVjZIZwpEbGdrcN5Y29ycA,ShowerStall
breakfast,107107012,7574602,noun,Mx4rvVjUAJwpEbGdrcN5Y29ycA,Breakfast
galvanize,201228735,1266895,verb,Mx4rvVirjZwpEbGdrcN5Y29ycA,Galvanizing
feline,102037116,2120997,noun,Mx4rvVkFc5wpEbGdrcN5Y29ycA,Cat
nasal,104973606,5277532,noun,Mx4rwGOTZJwpEbGdrcN5Y29ycA,NasalBone
travel,201782203,1835496,verb,Mx4rvViOcJwpEbGdrcN5Y29ycA,Movement-TranslationEvent
Turin,108268021,8810220,noun,Mx4rvVjocpwpEbGdrcN5Y29ycA,CityOfTurinItaly
Mount_Saint_Helens,108606005,9177385,noun,Mx4rvVi6WpwpEbGdrcN5Y29ycA,MountSaintHelens-Volcano
riel,112925667,13697840,noun,Mx4rvVjgtJwpEbGdrcN5Y29ycA,Riel-Cambodia
Pusan,108401113,8956574,noun,Mx4rvVjfu5wpEbGdrcN5Y29ycA,CityOfPusanSouthKorea
mesa,108766746,9351905,noun,Mx4rvgD8VZwpEbGdrcN5Y29ycA,Mesa
howl,106933109,7385548,noun,Mx4rvVliR5wpEbGdrcN5Y29ycA,HowlingSound
Marshall_Islands,108294059,8839092,noun,Mx4rviy_1ZwpEbGdrcN5Y29ycA,MarshallIslands-TheNation
oil_industry,107578871,8069050,noun,Mx4rwN31FpwpEbGdrcN5Y29ycA,OilIndustry
Gran_Santiago,108186709,8721559,noun,Mx4rvVjtWJwpEbGdrcN5Y29ycA,CityOfSantiagoChile
ride,202611006,2692089,verb,Mx4reraLhrjiEdmAAAACs6hRjg,Riding-LyingInACertainLocation
computer_memory_unit,112835640,13601596,noun,Mx4rvViVc5wpEbGdrcN5Y29ycA,UnitOfComputerResourceCapacity
cockroach,102148049,2233338,noun,Mx4rvViJOpwpEbGdrcN5Y29ycA,Cockroach
transport,201408676,1449974,verb,Mx4rvViMIpwpEbGdrcN5Y29ycA,CarryingWhileLocomoting
round,301974469,2040652,adj,Mx4rwQBfkZwpEbGdrcN5Y29ycA,RoundObject
fighter,103213715,3335030,noun,Mx4rvVj-A5wpEbGdrcN5Y29ycA,FighterPlane
Queens,108557273,9123182,noun,Mx4rvVjwQJwpEbGdrcN5Y29ycA,QueensNY-Borough
coexist,202526859,2604618,verb,Mx4rLL1tpLfzEdmAAAACs6hRjg,NationsPeacefullyCoexisting
scoliosis,113679396,14505364,noun,Mx4rwEOpepwpEbGdrcN5Y29ycA,Scoliosis
caterer,109270597,9901642,noun,Mx4rvVjweZwpEbGdrcN5Y29ycA,Caterer-Person
recommit,202280429,2348057,verb,Mx4rQFVFZr8QEdmAAAACs6hRjg,RecommitSomething
hurdle,201909692,1967205,verb,Mx4rvVi39pwpEbGdrcN5Y29ycA,JumpingHurdles
security,107064431,7526338,noun,Mx4rvVie_JwpEbGdrcN5Y29ycA,Security-Emotion
seaport,108111373,8639058,noun,Mx4rvVjNz5wpEbGdrcN5Y29ycA,Harbor
Grand_Teton,108712017,9291340,noun,Mx4rvVjOApwpEbGdrcN5Y29ycA,GrandTeton-Mount
shop,104042110,4202417,noun,Mx4rvVj8_ZwpEbGdrcN5Y29ycA,RetailStoreSpace
hourly,302529364,1968811,adj,Mx4rvVjOU5wpEbGdrcN5Y29ycA,Hourly
compunction,107072498,7536074,noun,Mx4rvVimVJwpEbGdrcN5Y29ycA,Remorse
crash,202029337,2088627,verb,Mx4r-RmMtLHSEdmAhAACs6hRjg,MovingWhileCrashing
Mardi_Gras,114380774,15241898,noun,Mx4rv_JBMpwpEbGdrcN5Y29ycA,MardiGras
whey,107375626,7849733,noun,Mx4rRtdSsLvVQdiMNpZ9SU6Frg,Whey
road_construction,100858377,912733,noun,Mx4rvVjHVZwpEbGdrcN5Y29ycA,RoadConstructing
Harare,108598664,9167505,noun,Mx4rwQCLopwpEbGdrcN5Y29ycA,CityOfHarareZimbabwe
give_up,202350699,2423650,verb,Mx4rvVifj5wpEbGdrcN5Y29ycA,ScoringPoints
fan,109431300,10077593,noun,Mx8NhB4rwP1IC5wpEbGdrcN5Y29ycB4rvVinLZwpEbGdrcN5Y29ycB4rvVjCE5wpEbGdrcN5Y29ycB4rvsaaeJwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToTypeFn, :""PerceptualAgent-Embodied"", :fanOf, :""Agent-Generic""]"
elbow,105260709,5579944,noun,Mx4rvVjjNZwpEbGdrcN5Y29ycA,Elbow
golf_club,103320236,3446070,noun,Mx4rvVjOgJwpEbGdrcN5Y29ycA,GolfClub
department_store,103061806,3176763,noun,Mx4rvVjDL5wpEbGdrcN5Y29ycA,DepartmentStore
prostitute,109802812,10485440,noun,Mx4rwQySppwpEbGdrcN5Y29ycA,Prostitute
Central_African_Republic,108184003,8718577,noun,Mx4rwQCN6ZwpEbGdrcN5Y29ycA,CentralAfricanRepublic
adverb,105933884,6323612,noun,Mx4rvViALJwpEbGdrcN5Y29ycA,Adverb
mug,103655162,3797390,noun,Mx4rvViE2JwpEbGdrcN5Y29ycA,DrinkingMug
snivel,200065103,67274,verb,Mx4rt8eU9LJtEdmAhAACs6hRjg,Sniveling
pork,107197973,7668702,noun,Mx4rvVjuf5wpEbGdrcN5Y29ycA,Pork
Beijing,108189805,8724726,noun,Mx4rvVjVPZwpEbGdrcN5Y29ycA,CityOfBeijingChina
castle,102874319,2980441,noun,Mx4rvgEGtpwpEbGdrcN5Y29ycA,Castle
institution,107563940,8053576,noun,Mx4rQjPWFMh5EdmAAAACs6hRjg,Institution
New_Ireland,108299554,8845225,noun,Mx4rvVj8xpwpEbGdrcN5Y29ycA,NewIreland-IslandPapuaNewGuinea
club,202515452,2592250,verb,Mx4r6lxX5rycEdmAAAACs6hRjg,Clubbing-ActingInConcert
rung,103964800,4119892,noun,Mx4rx3oirL8YEdmAAAACs6hRjg,Rung-Crosspiece
flower,110924345,11669335,noun,Mx4rvVkGk5wpEbGdrcN5Y29ycA,Flower-BotanicalPart
square_inch,112846629,13612943,noun,Mx4rvVjChZwpEbGdrcN5Y29ycA,SquareInch
Marathi,106545011,6971281,noun,Mx4rvVjRBpwpEbGdrcN5Y29ycA,MarathiLanguage
acid_rain,113691060,14517629,noun,Mx4rvgD4hZwpEbGdrcN5Y29ycA,AcidRainProcess
scroll,106010030,6407733,noun,Mx4rvvCCTZwpEbGdrcN5Y29ycA,Scroll
Fijian,109092686,9705909,noun,Mx4rvVjL35wpEbGdrcN5Y29ycA,FijianPerson
legal_document,106079104,6479665,noun,Mx4rwRPow5wpEbGdrcN5Y29ycA,LegalDocument
Weimaraner,102009336,2092339,noun,Mx4rvoJf9ZwpEbGdrcN5Y29ycA,Weimaraner
lava,114082032,14930989,noun,Mx4rwPKfB5wpEbGdrcN5Y29ycA,Lava
Shoshone,106490754,6914802,noun,Mx4rvVkD4ZwpEbGdrcN5Y29ycA,ShoshoneLanguage
flats,103239367,3361550,noun,Mx4rwPvhGJwpEbGdrcN5Y29ycA,Flat-TheShoe
eat,201130349,1166351,verb,Mx4rvVjMMJwpEbGdrcN5Y29ycA,HavingAMeal
astronomy,105731244,6095022,noun,Mx4rvVkIA5wpEbGdrcN5Y29ycA,Astronomy
cousin,109334487,9972010,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycB4rvVjhs5wpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :Person, :cousins, :Person]"
magnesium,113806000,14644249,noun,Mx4rvVinipwpEbGdrcN5Y29ycA,Magnesium
stock,112577104,13333833,noun,Mx4rvVivc5wpEbGdrcN5Y29ycA,Stock
serum,105093925,5403149,noun,Mx4rvVjIbpwpEbGdrcN5Y29ycA,BloodPlasma-Liquid
deep-freeze,103055846,3170635,noun,Mx4rvVjiNJwpEbGdrcN5Y29ycA,Freezer
emu,101442258,1519873,noun,Mx4rwBpLoJwpEbGdrcN5Y29ycA,Emu
brick,102794787,2897820,noun,Mx4rvVj-spwpEbGdrcN5Y29ycA,Brick
Conakry,108392407,8947617,noun,Mx4rvVisfJwpEbGdrcN5Y29ycA,CityOfConakryGuinea
Thailand,108475291,9036452,noun,Mx4rvViUD5wpEbGdrcN5Y29ycA,Thailand
database,106228571,6637824,noun,Mx4rv-RqtpwpEbGdrcN5Y29ycA,Database-AbstractContent
olfactory_nerve,105163358,5477946,noun,Mx4rvZuXAJwpEbGdrcN5Y29ycA,OlfactoryNerve
Colombo,108184831,8719465,noun,Mx4rvVjR5JwpEbGdrcN5Y29ycA,CityOfColomboSriLanka
suppose,200887234,917300,verb,Mx4rwHcciZwpEbGdrcN5Y29ycA,hypothesizes
Asia,108633908,9207288,noun,Mx4rvVjqEpwpEbGdrcN5Y29ycA,ContinentOfAsia
sphinx,104111242,4274807,noun,Mx4rvokXr5wpEbGdrcN5Y29ycA,GreatSphinxOfGiza
animal_foot,102069108,2153445,noun,Mx4rvVi-k5wpEbGdrcN5Y29ycA,Foot-AnimalBodyPart
migration,106863833,7312616,noun,Mx4rwQCShJwpEbGdrcN5Y29ycA,AnimalMigration
weave,201828635,1882814,verb,Mx4r-RmzxbHSEdmAhAACs6hRjg,Weaving-Movement
fertilization,106981957,7436986,noun,Mx4rvVip0ZwpEbGdrcN5Y29ycA,ReproductiveFertilizationEvent
Platte,108806095,9395592,noun,Mx4rwPam8JwpEbGdrcN5Y29ycA,PlatteRiver
dirtiness,113664550,14488004,noun,Mx4rvVjjJpwpEbGdrcN5Y29ycA,dirtinessOfObject
Jefferson_City,108541424,9106912,noun,Mx4rvVipQpwpEbGdrcN5Y29ycA,CityOfJeffersonCityMO
endanger,202615921,2697120,verb,Mx4rLfVVhLgLEdmAAAACs6hRjg,EndangeringSomething
square_meter,112846980,13613294,noun,Mx4rvVj-EJwpEbGdrcN5Y29ycA,SquareMeter
Sinhalese,106545471,6971741,noun,Mx4rvVit6pwpEbGdrcN5Y29ycA,SinghaleseLanguage
gymnosperm,110851277,11596108,noun,Mx4rvViCz5wpEbGdrcN5Y29ycA,GymnospermGroup
grape,107286551,7758680,noun,Mx8Ngh4rvVipdpwpEbGdrcN5Y29ycB4rvVixlpwpEbGdrcN5Y29ycA,"[:FruitFn, :GrapeVine]"
plastic_surgery,100649108,690501,noun,Mx4rwP1WTZwpEbGdrcN5Y29ycA,CosmeticSurgery
computer_store,102974029,3085781,noun,Mx4rvVjpTZwpEbGdrcN5Y29ycA,ComputerStore
roast,300588979,618377,adj,Mx4r0qMEknS6EdaAAACgyZzFrg,Roasted
foreign_office,107623349,8114152,noun,Mx4rPLDBZssSEdmAAAACs6hRjg,ForeignOffice
immune,302282433,2363614,adj,Mx4rNaHD_H8uQdeAUqH8yggM3A,Immune
floor,103243500,3365592,noun,Mx4rvVj4k5wpEbGdrcN5Y29ycA,FloorInAConstruction
lead,201941830,1999798,verb,Mx4rwSafc5wpEbGdrcN5Y29ycA,PuttingSomethingSomewhere
forget,200593038,613018,verb,Mx4rszilisZHEdmAAACQJw5drg,AccidentallyLeavingSomethingSomewhere
perceive,202045668,2106506,verb,Mx4rvVjDHJwpEbGdrcN5Y29ycA,Perceiving
brake_system,102788267,2891188,noun,Mx4rvViFqJwpEbGdrcN5Y29ycA,VehicleBrakeSystem
health_insurance,112589865,13346773,noun,Mx4rvVjkN5wpEbGdrcN5Y29ycA,MedicalInsurance
bendable,300978329,1022367,adj,Mx4r26x_5nS6EdaAAACgyZzFrg,Bendable
meal,107100412,7567707,noun,Mx4rvVinyZwpEbGdrcN5Y29ycA,FlourOrMeal
civil_right,104888881,5182563,noun,Mx4rwo__uvoGEdyAAAACs6hRXg,CivilRight
iceberg,108727507,9308572,noun,Mx4rwPu5l5wpEbGdrcN5Y29ycA,Iceberg
West_Virginia,108586998,9155306,noun,Mx4rvVjByZwpEbGdrcN5Y29ycA,WestVirginia-State
grass_skirt,103328206,3454442,noun,Mx4rvnm2bZwpEbGdrcN5Y29ycA,GrassSkirt
award,202471746,2262278,verb,Mx4rvVjKSZwpEbGdrcN5Y29ycA,GivingAnAward
Sri_Lanka_rupee,112933000,13705415,noun,Mx4rvVjnX5wpEbGdrcN5Y29ycA,Rupee-SriLanka
extend,202231581,2297948,verb,Mx4r-RmMsrHSEdmAhAACs6hRjg,ExtendingSomething-MakingSomethingAvailable
coccygeal_vertebra,105270108,5589756,noun,Mx4rv9IEzZwpEbGdrcN5Y29ycA,CoccygealVertebra
cobnut,111541216,12289433,noun,Mx4rvVilVJwpEbGdrcN5Y29ycA,FilbertTree
pack_of_cards,107475650,7956721,noun,Mx4rwHY4n5wpEbGdrcN5Y29ycA,DeckOfCards
zirconium,113822994,14662281,noun,Mx4rvVi4eJwpEbGdrcN5Y29ycA,Zirconium
African,109027443,9634494,noun,Mx4rvVkD1JwpEbGdrcN5Y29ycA,AfricanCitizenOrSubject
road,103941718,4096066,noun,Mx4rvyNjbZwpEbGdrcN5Y29ycA,Roadway
dance,106993581,7448717,noun,Mx4rv9sCEZwpEbGdrcN5Y29ycA,Dance-Party
willingness,104459614,4644512,noun,Mx4rwLYIs5wpEbGdrcN5Y29ycA,Willingness
Sunday,114304728,15163797,noun,Mx4rvVjWN5wpEbGdrcN5Y29ycA,Sunday
electric_guitar,103153224,3272010,noun,Mx4rwPuepJwpEbGdrcN5Y29ycA,Guitar-Electric
spouse,109946743,10640620,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycB4rvVjVkZwpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :Person, :spouse, :Person]"
observe,202502071,2578872,verb,Mx4rw9zhCsCWEdmAAAACs6hRjg,ConformingOnesActionsToSomething
respiratory_system,105194095,5509889,noun,Mx4rvVjzFJwpEbGdrcN5Y29ycA,RespiratorySystem
beach_wagon,102715796,2814533,noun,Mx4rvViiIZwpEbGdrcN5Y29ycA,StationWagon
jejunum,105218427,5535247,noun,Mx4rwATkPJwpEbGdrcN5Y29ycA,Jejunum
Norway,108226711,8764107,noun,Mx4rvVifKpwpEbGdrcN5Y29ycA,Norway
fertilizer,114013505,14859344,noun,Mx4rvVjuAJwpEbGdrcN5Y29ycA,Fertilizer
Lycian,106549480,6976087,noun,Mx4rvVjJgpwpEbGdrcN5Y29ycA,LycianLanguage
police_department,107630580,8121542,noun,Mx4rvWZdjZwpEbGdrcN5Y29ycA,LocalPoliceOrganization
cruciate,302290409,2372434,adj,Mx4rwQBnApwpEbGdrcN5Y29ycA,CruciformObject
relief,107034361,7493280,noun,Mx4rvVihSpwpEbGdrcN5Y29ycA,Relief-Feeling
astrological,302771416,2910506,adj,Mx4rv9fqF5wpEbGdrcN5Y29ycA,Astrology
eager,300776825,810916,adj,Mx4rwBDQ3JwpEbGdrcN5Y29ycA,Eagerness
organization_chart,106573579,7001294,noun,Mx4rvVj-fpwpEbGdrcN5Y29ycA,OrganizationalChart
cohabit,202572083,2651193,verb,Mx4rvViSJJwpEbGdrcN5Y29ycA,cohabitants
Cactaceae,111095230,11841529,noun,Mx4rvVib2JwpEbGdrcN5Y29ycA,Cactus
motion,100316498,331950,noun,Mx4rvV5EZJwpEbGdrcN5Y29ycA,Translation-NoLocationChange
evergreen,300873257,913551,adj,Mx4rwP3_QJwpEbGdrcN5Y29ycA,EvergreenPlant
leg,105242579,5560787,noun,Mx4rvViYzZwpEbGdrcN5Y29ycA,Leg
tugboat,104322108,4495843,noun,Mx4rwQCbHpwpEbGdrcN5Y29ycA,Tugboat
novelize,200112140,116619,verb,Mx4reb0NM7KeEdmAhAACs6hRjg,NovelizingSomething
Khoikhoin,106517329,6941479,noun,Mx4rvVjz_JwpEbGdrcN5Y29ycA,HottentotLanguage
benefact,202472970,2548219,verb,Mx4rf39JwLctEdmFRAACs6hRjg,BenefactingSomething
sermonize,200801248,828374,verb,Mx4rwQrpW5wpEbGdrcN5Y29ycA,Sermon
bunk,102816248,2920083,noun,Mx4rHMI3IL2kEdmAAAACs6hRjg,RoughBed-PieceOfFurniture
Pyongyang,108399973,8955397,noun,Mx4rvVjQnJwpEbGdrcN5Y29ycA,CityOfPyongyangNorthKorea
ejaculate,200053181,55010,verb,Mx4rwEMMN5wpEbGdrcN5Y29ycA,Ejaculating
thyrotropin,114219629,15073973,noun,Mx4rv1Qq5JwpEbGdrcN5Y29ycA,Thyrotropin
tail,102073042,2157557,noun,Mx4rvVjiC5wpEbGdrcN5Y29ycA,Tail-BodyPart
body_of_water,108651117,9225146,noun,Mx4rvViE_JwpEbGdrcN5Y29ycA,BodyOfWater
cell,102884775,2991302,noun,Mx4rvw6oFpwpEbGdrcN5Y29ycA,PrisonCell
Philippines,108424304,8981244,noun,Mx4rvVipLpwpEbGdrcN5Y29ycA,Philippines
colon_cancer,113439533,14247239,noun,Mx4rvnet_5wpEbGdrcN5Y29ycA,ColonCancer
build,202369992,2443424,verb,Mx4r1n91NLi3EdmAAAACs6hRjg,BuildingSomething-Supervising
birdcall,106379137,6796642,noun,Mx4rvwbzppwpEbGdrcN5Y29ycA,Birdsong
