Human rights activists,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-VaHVtYW4gcmlnaHRzIGFjdGl2aXN0Hiu9WKLZnCkRsZ2tw3ljb3JwD6Q3MmQ3ZjMwNi0xN2JhLTQxZDktODZlYi1iMzY1MWRiY2RjOGE,"[:""InstanceNamedFn-Ternary"", ""human rights activist"", :PersonTypeByOccupation, ""72d7f306-17ba-41d9-86eb-b3651dbcdc8a""]",0.70149
Nuclear materials,Mx4r91VuUCJZEdaAAACQJ5pZBw,NuclearRelatedMaterial,0.15663
Telecommunications companies,Mx4rdi9o3IJLQdeSL_KXawza8g,TelecommunicationsCompany,0.0303
Eukaryotic cells,Mx4rvVju55wpEbGdrcN5Y29ycA,EukaryoticCell,0.2807
Animal cells,Mx4rvVjBW5wpEbGdrcN5Y29ycA,AnimalCell,0.1
Secretory cells,Mx4ryb_-iRsiR0COUJCqMnaydA,SecretoryCell,0.06667
T cells,Mx4rvbdbmZwpEbGdrcN5Y29ycA,TLymphocyte,0.26667
Orienteers,Mx4rwP1vZZwpEbGdrcN5Y29ycA,Orienteering,0.0
Newspaper headquarters,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-WbmV3c3BhcGVyIGhlYWRxdWFydGVycx4rvWXYgJwpEbGdrcN5Y29ycA-kZjQ5YTRiNTAtMTdiMC00MWQ5LTllNWEtZjhhZjJhYWQ5NjMw,"[:""InstanceNamedFn-Ternary"", ""newspaper headquarters"", :ExistingObjectType, ""f49a4b50-17b0-41d9-9e5a-f8af2aad9630""]",0.0
Marine mammals,Mx4rvViM35wpEbGdrcN5Y29ycA,SeaMammal,0.81818
SLR cameras,Mx4rv3v7BpwpEbGdrcN5Y29ycA,SingleLensReflexCamera,0.2
Monegasque people,Mx4rvVjHiJwpEbGdrcN5Y29ycA,MonacanPerson,0.11236
Thin films,Mx4rhPF1crIhQoagONdl-QKIsw,ThinFilm,0.0
Aromatic amines,Mx4rmeLYxa0WEd6eNAAhm0kILA,AromaticAmine,0.00667
Middle Eastern people,Mx4rwDv-9JwpEbGdrcN5Y29ycA,MiddleEasternPerson,0.48268
Metropolitan counties,Mx4r3d91ZOC8QdiGc_ukNDAXyQ,EnglishMetropolitanCounty,0.30435
Town squares,Mx4rwPu9aJwpEbGdrcN5Y29ycA,TownSquare,0.85124
Riot control agents,Mx4rTwxl8Gw2QdeX79Uz1TQPlg,IncapacitatingAgentType,0.2069
Ion channels,Mx4rjD3z8L6_Qa643W0LWfW4aA,IonChannel,0.84595
Edible fish,Mx4rv4Tb5pwpEbGdrcN5Y29ycA,EdibleFish,0.69667
Mine warfare vessels,Mx4rwLNB85wpEbGdrcN5Y29ycA,MineWarfareShip,0.92308
Rangefinder cameras,Mx4rA-zWZl6BQdibX6jcyWMixw,RangefinderCamera,0.8
Point and shoot cameras,Mx4rvrd31ZwpEbGdrcN5Y29ycA,AutomaticCamera,0.95
Autofocus cameras,Mx4rvrd31ZwpEbGdrcN5Y29ycA,AutomaticCamera,0.95
Technical writers,Mx4rvViwa5wpEbGdrcN5Y29ycA,TechnicalWriter,0.61364
Serial buses,Mx4rvla81ZwpEbGdrcN5Y29ycA,HardwareSerialBus,0.07692
Thermodynamic cycles,Mx4rEKu5OO18EdyAAAACs6hbjw,WorkCycle,0.0
Islamic schools,Mx4r0h7jjtQMQdiYwI-z-_0pdw,IslamicSchool,0.15556
Sri Lankan police officers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVitqpwpEbGdrcN5Y29ycB4rvVjgBJwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :SriLankanPerson, :LawEnforcementOfficer]",0.80952
Agriculture ministers,Mx4r5rTVwFB1QdmVJ4qRY3H0KQ,MinisterOfAgriculture,0.2749
Health ministers,Mx4rpvTMJIrFEduAAAACs6hRXg,MinisterOfHealth,0.27778
Deputy prime ministers,Mx4r8QkAsOJbEdiOzgACs6hcqg,DeputyPrimeMinister,0.13333
Hebrew letters,Mx4rvVkIrpwpEbGdrcN5Y29ycA,HebrewLetter,0.0
Arabic letters,Mx4rvVkH5ZwpEbGdrcN5Y29ycA,ArabicLetter,0.125
Transcription factors,Mx4rJ9csf_I9THeSu-3PQxuXqg,TranscriptionFactorEnzyme,0.95
Metropolitan boroughs,Mx4r5HewJuC8QdiOY_SlFq4lRg,MetropolitanDistrict,0.07643
White House Chiefs of Staff,Mx4rG7swvPatEdyAAAACs6hRXg,WhiteHouseChiefOfStaff,0.04545
Corrective lenses,Mx4rv2li2pwpEbGdrcN5Y29ycA,Eyewear,0.46667
Atmospheric sciences,Mx4rv4m9AZwpEbGdrcN5Y29ycA,AtmosphericScience,0.08333
Israeli diplomats,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjqYZwpEbGdrcN5Y29ycB4rv5VvH5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :IsraeliPerson, :Diplomat]",0.47222
Idols (Finland),Mx4rlQWkvidbQdiEqKun7Y9OCA,Idol,0.08
Chamber music groups,Mx4rv5vneJwpEbGdrcN5Y29ycA,ChamberMusicEnsemble,0.2973
Exchange-traded funds,Mx4rbuxg6k1ZQdmGoZ5giu_9qw,ExchangeTradedFund,0.05263
Control devices,Mx4rvVkJe5wpEbGdrcN5Y29ycA,ControlDevice,0.0
Venomous animals,Mx4rvwpoR5wpEbGdrcN5Y29ycA,VenomousAnimal,0.1573
Falconiformes,Mx4rvpetSpwpEbGdrcN5Y29ycA,FalconiformOrder,0.92857
Boot viruses,Mx4rwIzv_pwpEbGdrcN5Y29ycA,BootVirus,0.4
Macro viruses,Mx4rvaWqJ5wpEbGdrcN5Y29ycA,MacroVirus,0.95
Fantasy sports,Mx4rvytQh5wpEbGdrcN5Y29ycA,FantasySportsGame,0.1
Amazon parrots,Mx4rpZy1ca0WEd6eNAAhm0kILA,AmazonParrot,0.95
Technology companies,Mx4r_QItpk1AQdmXyb0GoTXPSA,TechnologyCompany,0.8685
Computer worms,Mx4rwBbPnZwpEbGdrcN5Y29ycA,ComputerWorm,0.66667
Viking warriors,Mx4rwP3sNpwpEbGdrcN5Y29ycA,Viking,0.85185
College football seasons,Mx4rHEfD1rKTEd2AAAAhm0jtOQ,CollegeFootballSeason,0.47471
Bacillales,Mx4rvdbbMZwpEbGdrcN5Y29ycA,Bacillales-Order,0.42
Mid-size cars,Mx4rvVif55wpEbGdrcN5Y29ycA,MidsizeCar,0.83505
Cariban languages,Mx4rvVjpPZwpEbGdrcN5Y29ycA,CaribanLanguageFamily,0.94231
High-speed trains,Mx4rvikZHZwpEbGdrcN5Y29ycA,HighSpeedTrain,0.72
Clostridiales,Mx4rvajBxJwpEbGdrcN5Y29ycA,Clostridiales-Order,0.16667
Italian priests,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVisVJwpEbGdrcN5Y29ycB4rvVrx15wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :ItalianPerson, :Priest]",0.61217
Megathrust earthquakes,Mx4r0jzbQTLLTE2gWvJcZ4x-5w,MegathrustEarthquake,0.27273
Photosynthetic pigments,Mx4rKCb_AsadSV6vLQUMM8_x0g,PhotosyntheticPigment,0.88235
Tuvaluan people,Mx4rvVijgpwpEbGdrcN5Y29ycA,TuvaluPerson,0.04348
Herding dogs,Mx4rZnyKYlzWQdiBzcFyIG7P8w,HerdingDog-FunctionalGroup,0.86364
Major League Baseball teams,Mx4rqPehzLzDQdiFNcBgOFw5vQ,MajorLeagueBaseballTeam,0.23009
Pashtun people,Mx4rvVi91pwpEbGdrcN5Y29ycA,EthnicGroupOfPashtun,0.51306
All-star games,Mx4rg6ONcyrVRVKSEY0goyCwTg,AllStarGame,0.0
Amateur astronomers,Mx8Ngh4rwB_dL5wpEbGdrcN5Y29ycB4rvVj_A5wpEbGdrcN5Y29ycA,"[:AmateurFn, :Astronomer]",0.89474
Espresso machines,Mx4rvoQumZwpEbGdrcN5Y29ycA,EspressoMachine,0.25
Bioethicists,Mx4r9K_WnCwKQdiEMdNMJDDpBQ,Bioethicist,0.82979
Bacterial diseases,Mx4rwQww85wpEbGdrcN5Y29ycA,BacterialInfection,0.65931
International nongovernmental organizations,Mx4rvnCbwZwpEbGdrcN5Y29ycA,NonGovernmentalOrganization-International,0.22857
Ceratophrys,Mx4rqHN8Ea0WEd6eNAAhm0kILA,Ceratophrys,0.95
Eleutherodactylus,Mx4rU0ottQ5qRmWGe3Y-8pd8tg,Eleutherodactylus,0.95
Gibraltarian people,Mx4rvVi35ZwpEbGdrcN5Y29ycA,GibraltarPerson,0.40789
Nymphaeales,Mx4rvVjtopwpEbGdrcN5Y29ycA,WaterLilyOrder,0.66667
Poison dart frogs,Mx4rLqfLrq8XRamxSOe30GhCaA,PoisonDartFrog,0.95
Missile launchers,Mx4rvXAGyJwpEbGdrcN5Y29ycA,MissileLauncher,0.45455
Antiretroviral drugs,Mx4rc184Z2TXEd6BxwAhm0kILA,AntiRetroviralDrug,0.22368
Dance companies,Mx4rvViGMZwpEbGdrcN5Y29ycA,DanceCompany,0.15789
British children,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjPMJwpEbGdrcN5Y29ycB4rvVj_jpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :HumanChild, :BritishPerson]",0.49677
Austro-Asiatic languages,Mx4rvVkHt5wpEbGdrcN5Y29ycA,AustroasiaticLanguageFamily,0.89375
Aldosterone antagonists,Mx4rgnEuzpCuEd2AAADggVbxzQ,AldosteroneAntagonistType,0.2
Session layer protocols,Mx4rvyIB6pwpEbGdrcN5Y29ycA,SessionLayerProtocol,0.85714
Biofuels,Mx4rSY7KX_fcRpyiOwudTPGUxA,Biofuel,0.0
Starbucks,Mx4r3Iq8bLcuQdiJocc2tHqOlg,Starbucks-CoffeeShop,0.40741
Gated communities,Mx4rwQW6QVb9R-SrNM-INAYWYg,GatedCommunity,0.22222
Egyptian diplomats,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvViHn5wpEbGdrcN5Y29ycB4rv5VvH5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :EgyptianPerson, :Diplomat]",0.34615
Psychiatric treatments,Mx8Ngh4rwP3aeJwpEbGdrcN5Y29ycB4rwP1baJwpEbGdrcN5Y29ycA,"[:MedicalTreatmentFn, :PsychologicalAilment]",0.02083
Antiplatelet drugs,Mx4rMBhbQ6gPEdudWQACs5b6Bw,Antiplatelet,0.26471
Fermented beverages,Mx4rV4F9fHAMTVmLuwA_CsNOAQ,FermentedBeverage,0.19231
Hindus,Mx4rwQBTypwpEbGdrcN5Y29ycA,HinduPerson,0.69282
Video cards,Mx4rvVjbd5wpEbGdrcN5Y29ycA,ComputerGraphicsBoard,0.16667
Paraguayan soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVia4ZwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :ParaguayanPerson, :Soldier]",0.53333
Visual programming languages,Mx4rMRnA9Cb2EdaB6wACs0uFOQ,VisualProgrammingLanguage,0.37931
Natural gas companies,Mx4rv4vPfJwpEbGdrcN5Y29ycA,NaturalGasCompany,0.0201
Old growth forests,Mx4rdPaUXvUjEdyAAAACs6hbjw,OldGrowthForest-Existential,0.03846
Child psychiatrists,Mx4rwP4HNZwpEbGdrcN5Y29ycA,ChildPsychiatrist,0.83333
Sound cards,Mx4rwLlM5pwpEbGdrcN5Y29ycA,SoundCard,0.15385
Service companies,Mx4rvVjxuZwpEbGdrcN5Y29ycA,CommercialServiceOrganization,0.12476
Mixed martial arts events,Mx4rtEXR1rWWEd2AAAAhm0vLxw,MixedMartialArtsEvent,0.00351
Iraqi soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvViOlpwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :IraqiPerson, :Soldier]",0.76923
Lemon-lime sodas,Mx4rvVi0C5wpEbGdrcN5Y29ycA,LemonLimeSoftDrink,0.64516
Configuration files,Mx4ryI0CEkNPEdaJ3wACs0uFOQ,ConfigurationFile,0.0
Chinese engineers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVi2CpwpEbGdrcN5Y29ycB4rvVkBWpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :ChinesePerson, :Engineer]",0.77686
Dried foods,Mx4rU0xmUHS8EdaAAACgyZzFrg,Dried,0.625
Blood proteins,Mx8Ngh4rwBhyv5wpEbGdrcN5Y29ycB4rtnLyWJyIEd2AAABQjYGu0g,"[:ChemicalSubstanceFn, :BloodProteinMolecule]",0.0
Fan clubs,Mx4rvs-aSJwpEbGdrcN5Y29ycA,FanClub,0.13846
Uyghurs,Mx4rN0UR1OpQEdmAAAACs6M1Wg,EthnicGroupOfUighur,0.50893
Mortgage lenders,Mx4rvihkxpwpEbGdrcN5Y29ycA,MortgageLender,0.04762
Anime films,Mx4rvg4u_ZwpEbGdrcN5Y29ycA,AnimeMovie,0.59649
Oceanian people,Mx4rvVi2PZwpEbGdrcN5Y29ycA,OceanianPerson,0.39645
Road vehicles,Mx4rvVjT95wpEbGdrcN5Y29ycA,RoadVehicle,0.83152
Tetrapyrroles,Mx4rqEtvYNdUR-OMf-OpLV0LdA,Tetrapyrrole,0.73585
Italian translators,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVisVJwpEbGdrcN5Y29ycB4rvVi08ZwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :ItalianPerson, :Translator]",0.75676
Jeans,Mx4rvgHis5wpEbGdrcN5Y29ycA,Jeans,0.0
Rechargeable batteries,Mx4r7g73ig_KQdecTrNxA5jb4w,RechargeableBattery,0.17391
Austrian police officers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjgBJwpEbGdrcN5Y29ycB4rvVjj5pwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :LawEnforcementOfficer, :AustrianPerson]",0.63158
Action figures,Mx4rvlOKJ5wpEbGdrcN5Y29ycA,ActionFigure-Toy,0.10588
NiMH batteries,Mx4rgRVPFrOZEd2AAAAhm0vLxw,NickelMetalHydrideBattery,0.66667
Private clubs,Mx8NhB4rcacO5KgcQdidVfCUDYB6bg-McHJpdmF0ZSBjbHViHiu9ZdiAnCkRsZ2tw3ljb3JwD6Q4ZDNjMDU3ZS0xN2IxLTQxZDktOWE1ZC1iYTRkMzRkNzQ1Y2U,"[:""InstanceNamedFn-Ternary"", ""private club"", :ExistingObjectType, ""8d3c057e-17b1-41d9-9a5d-ba4d34d745ce""]",0.0
British soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycB4rvVj_jpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Soldier, :BritishPerson]",0.78431
Silver coins,Mx4rDxKwqQX5RE2a8hMnbG4wQw,SilverCoin,0.54545
Virtual machines,Mx4rHbvIQu1FSeSucGLyF3GyrA,VirtualComputerInstance,0.0
Catholic priests,Mx4rwQBwwpwpEbGdrcN5Y29ycA,CatholicPriest,0.71698
Reconnaissance aircraft,Mx4rwDFqmJwpEbGdrcN5Y29ycA,ReconnaissanceAircraft,0.23529
Flying disc games,Mx4rwDLksJwpEbGdrcN5Y29ycA,FlyingDiscRecreationEvent,0.0
Britons,Mx4rvVj_jpwpEbGdrcN5Y29ycA,BritishPerson,0.3913
Computer vision researchers,Mx4rmckNYPKRQdaNhuNxlu6spQ,ComputerVisionResearcher,0.95
Kings of France,Mx4rO8BCesi8EdmAAAACs6hRjg,KingOfFrance,0.89706
Secular holidays,Mx4rT7LYElAxEdifMgACs5b6-g,SecularHoliday,0.81166
Non-renewable resources,Mx4rzxxzaPUAEdyAAAACs6hbjw,NonRenewableResource,0.26667
Dromaius,Mx4rhc4pS60WEd6eNAAhm0kILA,Dromaius,0.52941
Strigiformes,Mx4rvVjvDJwpEbGdrcN5Y29ycA,Owl,0.95
Phalcoboenus,Mx4rk5UTxq0WEd6eNAAhm0kILA,Phalcoboenus,0.9
Professional sports leagues,Mx4rvgyS-5wpEbGdrcN5Y29ycA,ProfessionalSportsLeague,0.81053
Cyanoramphus,Mx4rpeuYva0WEd6eNAAhm0kILA,Cyanoramphus,0.85185
Victorian architectural styles,Mx4r5seuWHS8EdaAAACgyZzFrg,Victorian,0.0625
Epoxides,Mx4rmN-Zoq0WEd6eNAAhm0kILA,Epoxide,0.03846
Chinese soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVi2CpwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :ChinesePerson, :Soldier]",0.76923
Mosasaurs,Mx4rdkVqSa0WEd6eNAAhm0kILA,Mosasaur,0.95
Jordanian diplomats,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVinlJwpEbGdrcN5Y29ycB4rv5VvH5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :JordanianPerson, :Diplomat]",0.16176
Telecommunication services,Mx4r4EwSGAhxEduVMgDggVaqog,TelecommunicationServices-SectorSP,0.11111
Colombian women,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVix8ZwpEbGdrcN5Y29ycB4rvVjGEpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :AdultFemaleHuman, :ColombianPerson]",0.44615
Audio engineers,Mx4rvzc_n5wpEbGdrcN5Y29ycA,AudioRecordingEngineer,0.38889
Italian nuns,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVisVJwpEbGdrcN5Y29ycB4rvgHzmJwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :ItalianPerson, :Nun]",0.53623
French nuns,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvgHzmJwpEbGdrcN5Y29ycB4rwQw1P5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Nun, :FrenchPerson]",0.88889
Border guards,Mx4rkXWHnrrMEdaAAAACs6Mw3A,BorderGuard,0.04444
Baeolophus,Mx4r0npyFEM5EduAAAAOpmP6uQ,Titmouse,0.75
Piperidines,Mx4rmeLY160WEd6eNAAhm0kILA,Piperidine,0.00444
Pyrrolidines,Mx4rmeLY3a0WEd6eNAAhm0kILA,Pyrrolidine,0.00813
Yeast extract spreads,Mx4rOoFsVXWaRt2HvapOAiiCPw,YeastExtractSpread,0.55556
Sports clubs,Mx8NhB4rwAiHbpwpEbGdrcN5Y29ycB4rv4ohjpwpEbGdrcN5Y29ycB4rvcRX1pwpEbGdrcN5Y29ycB4rwPySLpwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToFn, :""Club-Organization"", :institutionalFocus, :Sport]",0.07094
Clothing retailers,Mx8Ngh4rvm4Li5wpEbGdrcN5Y29ycB4rvk3sS5wpEbGdrcN5Y29ycA,"[:""ProductProviderFn-Seller"", :""Clothing-Generic""]",0.0
Smurfs,Mx4rv4dNeJwpEbGdrcN5Y29ycA,Smurf-CartoonCharacter,0.02273
Grenadian people,Mx4rvVkIkZwpEbGdrcN5Y29ycA,GrenadaPerson,0.19643
Zapotecan languages,Mx4rvVjez5wpEbGdrcN5Y29ycA,ZapotecanLanguageFamily,0.90541
American Indian reservations,Mx4rS_mW6LgqEdmAAAACs0x8nw,NativeReservation-AmericanIndian,0.06452
Paper products,Mx4rLYCddQhuEduVMwDggVaqog,PaperProducts-SubIndustrySP,0.0625
Billboard charts,Mx4rvsyAWZwpEbGdrcN5Y29ycA,MusicalCharts,0.0
Disposable batteries,Mx4r7Bf_oLhAEdmAAAACs2IMmw,NonRechargeableBattery,0.0
French priests,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVrx15wpEbGdrcN5Y29ycB4rwQw1P5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Priest, :FrenchPerson]",0.73063
Irish priests,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVioqJwpEbGdrcN5Y29ycB4rvVrx15wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :IrishPerson, :Priest]",0.84878
Anime clubs,Mx4rvnGRZpwpEbGdrcN5Y29ycA,AnimeClub,0.46154
Battle rifles,Mx4rvkG_ypwpEbGdrcN5Y29ycA,BattleRifle,0.92727
Maronites,Mx4rvVi2rZwpEbGdrcN5Y29ycA,EthnicGroupOfMaronites,0.53061
National sports teams,Mx4rvmggJ5wpEbGdrcN5Y29ycA,NationalSportsTeam,0.15172
Auto dealerships,Mx4rvVju15wpEbGdrcN5Y29ycA,AutoDealership,0.85106
Kiribati people,Mx4rvVjw2ZwpEbGdrcN5Y29ycA,KiribatiPerson,0.07692
French monks,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rwDgVOZwpEbGdrcN5Y29ycB4rwQw1P5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Monk, :FrenchPerson]",0.73171
Spanish soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycB4rvVj8RpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Soldier, :SpanishPerson]",0.88889
Venezuelan soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjaUZwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :VenezuelanPerson, :Soldier]",0.375
Suits (clothing),Mx4rMq1fzMu1S9SX_p0XQ4bWDw,Suit,0.04878
Squaliformes,Mx4roVqe9a0WEd6eNAAhm0kILA,Squaliformes,0.95
Egyptian soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvViHn5wpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :EgyptianPerson, :Soldier]",0.8
Canadian soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVimIZwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :CanadianPerson, :Soldier]",0.82051
Rwandan soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjO1JwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :RwandaPerson, :Soldier]",0.85714
Expert systems,Mx4rwJC8_pwpEbGdrcN5Y29ycA,ExpertSystem,0.36364
Protein families,Mx4rLw0Jf8kuSF29VxKa0dKUvA,ProteinFamilyType,0.0
Constitutional monarchies,Mx4rsQ8Nwm2iEdaAAACgyZzFrg,ConstitutionalMonarchy,0.70175
Swedish soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvViVX5wpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :SwedishPerson, :Soldier]",0.85
Fictional works,Mx4rvuWBRZwpEbGdrcN5Y29ycA,FictionalPCW,0.07317
Israeli soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjqYZwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :IsraeliPerson, :Soldier]",0.87562
Novel series,Mx4r9tJINIiQEdaAAAACs0uFOQ,NovelSeries,0.01101
Dried fish,Mx4rwTptppwpEbGdrcN5Y29ycA,DriedFish,0.58333
Carcharhiniformes,Mx4roVqe9K0WEd6eNAAhm0kILA,Carcharhiniformes,0.95
Palaeeudyptes,Mx4rnnyFM60WEd6eNAAhm0kILA,Palaeeudyptes,0.68182
Archaeospheniscus,Mx4rnnyFLq0WEd6eNAAhm0kILA,Archaeospheniscus,0.77273
Palaeospheniscus,Mx4rniANRa0WEd6eNAAhm0kILA,Palaeospheniscus,0.66667
Paraptenodytes,Mx4rniANRq0WEd6eNAAhm0kILA,Paraptenodytes,0.72222
Spheniscus,Mx4rnnyFJK0WEd6eNAAhm0kILA,Spheniscus,0.625
Pygoscelis,Mx4rnnyFNq0WEd6eNAAhm0kILA,Pygoscelis,0.53333
Aptenodytes,Mx4rnnyFIq0WEd6eNAAhm0kILA,Aptenodytes,0.58333
Eudyptes,Mx4rnnyFKK0WEd6eNAAhm0kILA,Eudyptes,0.6
Hepatologists,Mx4rvVomoJwpEbGdrcN5Y29ycA,Hepatologist,0.85714
Peruvian soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjJnpwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :PeruvianPerson, :Soldier]",0.66667
French soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycB4rwQw1P5wpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :Soldier, :FrenchPerson]",0.92572
Burmese soldiers,Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rvVizIZwpEbGdrcN5Y29ycB4rvVjrTpwpEbGdrcN5Y29ycA,"[:CollectionIntersection2Fn, :BurmesePerson, :Soldier]",0.47368
Pionus,Mx4rpeu_uK0WEd6eNAAhm0kILA,Pionus,0.84615
Rhythm and blues music genres,Mx4rDVJQvnS9EdaAAACgyZzFrg,MusicalComposition-RhythmAndBlues,0.85714
Morphogens,Mx4rzobZsH1_S4KiifH9c59eGw,MorphogenicFactor,0.0
People of African descent,Mx4rv8cIK5wpEbGdrcN5Y29ycA,EthnicGroupOfBlacks,0.09831
Medical scales,Mx4rwP1FVJwpEbGdrcN5Y29ycA,MedicalScale,0.33333
Executive branches of government,Mx4rZfkIHrThQdiWL_Y3RJ_NSA,ExecutiveGovernmentalOrganization,0.09756
Social networks,Mx4r2R2FoHRmRlWxGRglsBqP2g,SocialNetworkingSite,0.07023
Toy brands,Mx4rv4-zHJwpEbGdrcN5Y29ycA,ToyTypeByBrand,0.04
Christian music genres,Mx4rw6X-HnS5EdaAAACgyZzFrg,MusicalComposition-Christian,0.80952
Chief information officers,Mx4rbowmfZ_RQjOnfOInjKNTSA,ChiefInformationOfficer,0.8
Condensation reactions,Mx4rq6sOj_bvQQ2gZmQegXbyXw,CondensationReaction,0.95
Computer terminals,Mx4rv8N_DJwpEbGdrcN5Y29ycA,ComputerTerminal,0.01754
Political ideologies,Mx4rvVjUHpwpEbGdrcN5Y29ycA,PoliticalBeliefSystem,0.01754
Central American people,Mx4rvVkE8ZwpEbGdrcN5Y29ycA,CentralAmericanPerson,0.45402
Helicopter carriers,Mx4rvxF5K5wpEbGdrcN5Y29ycA,HelicopterCarrier,0.75676
EPs,Mx4rlXFbmBJaEd2AAADggVfs8g,SurgicalProcedure_eps,0.0
Nationalist organizations,Mx8NhB4rwAiHbpwpEbGdrcN5Y29ycB4rvVjVT5wpEbGdrcN5Y29ycB4rvVisWpwpEbGdrcN5Y29ycB4rYADvoBCwQdmf79wQNcv6FQ,"[:SubcollectionOfWithRelationToFn, :Organization, :hasBeliefSystems, :NationalisticBeliefSystem]",0.10241
Fraternities,Mx4rvVkHhpwpEbGdrcN5Y29ycA,CollegeFraternalGreekOrganization,0.57658
Demoi,Mx4rwG4W4JwpEbGdrcN5Y29ycA,DemonstrationCar,0.0
National forests,Mx4rOijOfMjtEduAAADggVbxzQ,NationalForest,0.04
Screensavers,Mx4rvb81mJwpEbGdrcN5Y29ycA,ScreenSaver,0.66667
Windsurfers,Mx4rv2E2rpwpEbGdrcN5Y29ycA,Windsurfer-Person,0.8125
